time, ATMP, SWTMP, RH,       DEWP2, PRES, WSPD,  WDIR, PrecipTotal
 UTC ,degC, degC, percent , degC, mbar, m/s,   deg,  mm
7/19/2023 0:00,11.7,11.17,94.6,10.9,1015.48,4.9,47,48.4
7/19/2023 0:10,11.1,10.98,95.7,10.5,1015.44,3.6,37,48.4
7/19/2023 0:20,10.7,10.85,96.4,10.2,1015.5,3.5,62,48.4
7/19/2023 0:30,10.6,10.88,96.7,10.1,1015.52,3.3,63,48.4
7/19/2023 0:40,10.4,10.88,97.1,10,1015.49,4.5,61,48.4
7/19/2023 0:50,10.7,10.75,97.3,10.3,1015.37,4,42,48.4
7/19/2023 1:00,11.4,10.65,96.3,10.8,1015.47,4,29,48.4
7/19/2023 1:10,10.9,10.52,96.2,10.3,1015.67,3.4,50,48.4
7/19/2023 1:20,10.6,10.48,96.8,10.1,1015.74,3.2,36,48.4
7/19/2023 1:30,10.8,10.56,96.2,10.3,1015.85,2.5,43,48.4
7/19/2023 1:40,11,10.57,95.5,10.3,1015.85,3,62,48.4
7/19/2023 1:50,11,10.58,94.9,10.2,1015.77,2.3,48,48.4
7/19/2023 2:00,11,10.56,95.3,10.3,1015.75,3,33,48.4
7/19/2023 2:10,11.1,10.54,94.9,10.3,1015.89,2.6,49,48.4
7/19/2023 2:20,10.9,10.52,95.4,10.2,1016.03,2.8,64,48.4
7/19/2023 2:30,10.6,10.55,96.2,10.1,1016.16,2.5,77,48.4
7/19/2023 2:40,10.6,10.54,96.3,10.1,1016.26,2.2,60,48.4
7/19/2023 2:50,10.8,10.55,95.9,10.2,1016.32,2.1,50,48.4
7/19/2023 3:00,11.4,10.57,94.1,10.5,1016.35,1.9,46,48.4
7/19/2023 3:10,12,10.56,92.2,10.8,1016.29,1.9,28,48.4
7/19/2023 3:20,12.3,10.53,91.8,11.1,1016.25,2.3,38,48.4
7/19/2023 3:30,12.7,10.54,91.3,11.3,1016.33,2.3,29,48.4
7/19/2023 3:40,13,10.52,90.8,11.5,1016.34,2.7,33,48.4
7/19/2023 3:50,13.3,10.49,89.7,11.7,1016.53,2.7,27,48.4
7/19/2023 4:00,13.3,10.46,90.1,11.7,1016.84,2.1,21,48.4
7/19/2023 4:10,13.7,10.38,89.1,11.9,1016.99,2.9,31,48.4
7/19/2023 4:20,13.6,10.35,89.3,11.8,1017.09,2.7,24,48.4
7/19/2023 4:30,14.4,10.33,87.2,12.3,1017.2,3.3,50,48.4
7/19/2023 4:40,14,10.3,88.4,12.1,1017.26,3.2,46,48.4
7/19/2023 4:50,13.7,10.26,88.7,11.9,1017.13,3.4,29,48.4
7/19/2023 5:00,13.2,10.22,90.1,11.6,1017.1,3.3,19,48.4
7/19/2023 5:10,13.5,10.19,89.6,11.8,1016.95,3.8,36,48.4
7/19/2023 5:20,13.1,10.16,89.7,11.4,1016.84,2.8,46,48.4
7/19/2023 5:30,12.8,10.17,90.7,11.3,1016.81,2.9,56,48.4
7/19/2023 5:40,12.6,10.18,91.4,11.3,1016.97,2.4,36,48.4
7/19/2023 5:50,12.6,10.18,91,11.2,1017.04,2.5,52,48.4
7/19/2023 6:00,12.9,10.15,89.9,11.3,1016.93,2.8,50,48.4
7/19/2023 6:10,12.3,10.12,91.6,10.9,1016.87,2.6,49,48.4
7/19/2023 6:20,12.7,10.13,91.9,11.4,1016.75,2.4,22,48.4
7/19/2023 6:30,13.1,10.1,91.9,11.9,1016.66,1.4,5,48.4
7/19/2023 6:40,13.1,10.04,91.4,11.8,1016.56,1.5,22,48.4
7/19/2023 6:50,13,9.97,91.1,11.6,1016.53,1.4,15,48.4
7/19/2023 7:00,12,9.88,93.6,11,1016.4,2.1,38,48.4
7/19/2023 7:10,11.4,9.84,95.8,10.8,1016.63,1.3,19,48.4
7/19/2023 7:20,11.9,9.76,94.6,11.1,1016.54,1.5,23,48.4
7/19/2023 7:30,12.4,9.7,92.9,11.3,1016.4,2.1,36,48.4
7/19/2023 7:40,11.7,9.67,94.6,10.9,1016.33,1.9,57,48.4
7/19/2023 7:50,11.7,9.62,95.3,11,1016.45,1.2,58,48.4
7/19/2023 8:00,10.7,9.56,96.5,10.2,1016.59,2,81,48.4
7/19/2023 8:10,10,9.51,97.8,9.7,1016.61,2.3,61,48.4
7/19/2023 8:20,9.7,9.46,98.2,9.5,1016.68,2,37,48.4
7/19/2023 8:30,9.6,10.1,98.3,9.4,1016.58,2.2,53,48.4
7/19/2023 8:40,9.9,10.61,98.5,9.6,1016.64,1.6,55,48.4
7/19/2023 8:50,10.2,10.94,98.3,9.9,1016.57,2.1,58,48.4
7/19/2023 9:00,10.3,10.66,98.4,10.1,1016.53,2.4,69,48.4
7/19/2023 9:10,10.6,12.02,98.5,10.4,1016.45,2.2,50,48.4
7/19/2023 9:20,10.6,12.11,98.4,10.4,1016.5,2,42,48.4
7/19/2023 9:30,10.8,11.98,98.6,10.6,1016.52,2.6,69,48.4
7/19/2023 9:40,11.1,11.91,98.1,10.8,1016.31,2.2,53,48.4
7/19/2023 9:50,11,10.97,96.8,10.5,1016.25,2.1,49,48.4
7/19/2023 10:00,11.1,12.11,96.8,10.6,1016.13,2.2,55,48.4
7/19/2023 10:10,11.6,12.16,96.6,11.1,1016.1,2.4,47,48.4
7/19/2023 10:20,11.8,11.81,96.7,11.3,1016.18,3.1,61,48.4
7/19/2023 10:30,11.3,11.38,96.9,10.8,1016.35,4.2,52,48.4
7/19/2023 10:40,10.4,11.3,97.7,10.1,1016.48,4.2,51,48.4
7/19/2023 10:50,9.9,11.13,98,9.7,1016.36,3,44,48.4
7/19/2023 11:00,9.7,11.01,98.3,9.4,1016.26,2.1,19,48.4
7/19/2023 11:10,9.7,10.85,98.2,9.4,1016.28,2.3,35,48.4
7/19/2023 11:20,9.9,10.96,98,9.6,1016.34,2.3,46,48.4
7/19/2023 11:30,10.2,11.1,97.9,9.8,1016.12,3.2,57,48.4
7/19/2023 11:40,10.7,11.14,97.1,10.2,1016.18,4,58,48.4
7/19/2023 11:50,11.1,11.1,95.1,10.4,1016.24,3.5,42,48.4
7/19/2023 12:00,11,11.08,95.1,10.3,1016.29,3,43,48.4
7/19/2023 12:10,10.9,10.99,96.3,10.3,1016.13,3.7,43,48.4
7/19/2023 12:20,11.3,10.91,94.9,10.5,1016.23,4.9,53,48.4
7/19/2023 12:30,11.1,10.81,95.5,10.4,1016.45,5.7,65,48.4
7/19/2023 12:40,11.3,10.74,95.4,10.6,1016.16,5.9,48,48.4
7/19/2023 12:50,11.2,10.71,95.9,10.6,1016.03,5.5,39,48.4
7/19/2023 13:00,11.4,10.65,95.3,10.7,1015.99,6.5,51,48.4
7/19/2023 13:10,11.6,10.58,94.8,10.8,1015.92,5.5,66,48.4
7/19/2023 13:20,11.4,10.52,94.9,10.6,1015.79,5.3,58,48.4
7/19/2023 13:30,10.7,10.44,96.6,10.2,1015.93,5.6,74,48.4
7/19/2023 13:40,10.7,10.37,96.8,10.2,1016.21,4.3,53,48.4
7/19/2023 13:50,10.6,10.3,96.9,10.2,1016.6,3.7,26,48.4
7/19/2023 14:00,10.9,10.29,96.5,10.3,1016.28,3.8,38,48.4
7/19/2023 14:10,10.5,10.3,97.3,10.1,1015.74,5.3,75,48.4
7/19/2023 14:20,10.9,10.27,96.4,10.4,1015.72,6,99,48.4
7/19/2023 14:30,10.7,10.21,96.2,10.1,1015.53,5.6,66,48.4
7/19/2023 14:40,10.5,10.16,97,10.1,1015.59,5,31,48.4
7/19/2023 14:50,10.4,10.12,97.1,10,1015.38,6.3,80,48.4
7/19/2023 15:00,10.6,10.08,96.9,10.1,1015.56,5.2,75,48.4
7/19/2023 15:10,10.6,10.05,97.5,10.2,1016,4.5,40,48.4
7/19/2023 15:20,10.5,10,97.2,10.1,1015.94,4.8,73,48.4
7/19/2023 15:30,10.2,9.97,97.8,9.9,1015.88,4.3,74,48.4
7/19/2023 15:40,10.3,9.92,98,10,1015.26,6.9,97,48.4
7/19/2023 15:50,10.4,9.87,97.9,10.1,1015.6,6.1,76,48.4
7/19/2023 16:00,10.5,9.83,97.4,10.1,1016.31,5.8,56,48.4
7/19/2023 16:10,10.6,9.79,97.5,10.3,1016.09,6.2,76,48.4
7/19/2023 16:20,10.2,9.71,97.8,9.9,1016.06,6.9,92,48.4
7/19/2023 16:30,10.2,9.66,98.2,9.9,1016.11,5.3,61,48.4
7/19/2023 16:40,10.1,9.59,98.2,9.8,1015.62,7.8,90,48.4
7/19/2023 16:50,10.2,9.53,98.3,10,1015.61,6.9,70,48.4
7/19/2023 17:00,10.1,10.47,98.9,9.9,1015.79,5.5,54,48.4
7/19/2023 17:10,10.6,11.9,98.6,10.4,1015.51,6.7,75,48.4
7/19/2023 17:20,10.8,12.01,97.9,10.5,1015.62,6,58,48.4
7/19/2023 17:30,11.2,12.21,98.2,10.9,1015.43,6.1,78,48.4
7/19/2023 17:40,11.4,12.26,96.9,11,1015.49,7,77,48.4
7/19/2023 17:50,10.9,12.48,97.1,10.5,1015.63,4.6,46,48.4
7/19/2023 18:00,11.5,12.89,97.2,11.1,1015.14,6.7,67,48.4
7/19/2023 18:10,11.5,13.05,96,10.9,1015.39,5.6,43,48.4
7/19/2023 18:20,11.2,13.1,97.5,10.8,1015.17,6.3,37,48.4
7/19/2023 18:30,11.2,13.17,97.6,10.8,1015.19,6,50,48.4
7/19/2023 18:40,11.5,13.2,97.2,11,1015.21,7.5,72,48.4
7/19/2023 18:50,11.5,13.21,97.5,11.2,1015.09,7.3,66,48.4
7/19/2023 19:00,11.5,13.29,97.6,11.1,1015.04,8.3,68,48.4
7/19/2023 19:10,11.3,13.33,97.8,11,1015.28,8.2,75,48.4
7/19/2023 19:20,11.1,13.38,98.1,10.8,1014.96,8.8,85,48.4
7/19/2023 19:30,11.2,13.43,98,10.9,1014.7,7.9,38,48.4
7/19/2023 19:40,11.4,13.49,97.4,11,1014.58,8.7,68,48.4
7/19/2023 19:50,11.7,13.53,97.7,11.3,1014.75,8.6,72,48.4
7/19/2023 20:00,11.8,13.59,97.6,11.5,1014.66,8.6,72,48.4
7/19/2023 20:10,11.9,13.63,97.3,11.5,1014.46,8.5,78,48.4
7/19/2023 20:20,11.9,13.66,97.7,11.5,1014.46,8.4,65,48.4
7/19/2023 20:30,11.6,13.7,97.9,11.3,1013.62,8.5,68,48.4
7/19/2023 20:40,11.4,13.75,98.4,11.2,1013.88,10.8,97,48.4
7/19/2023 20:50,11.6,13.75,98.3,11.4,1013.73,9.5,83,48.4
7/19/2023 21:00,11.8,13.76,98,11.5,1013.41,10.4,91,48.4
7/19/2023 21:10,11.9,13.76,97.6,11.6,1013.47,8.9,76,48.4
7/19/2023 21:20,12.1,13.78,97.1,11.6,1013.29,9,75,48.4
7/19/2023 21:30,12.2,13.8,97,11.7,1013.26,7.6,63,48.4
7/19/2023 21:40,12.2,13.85,96.9,11.7,1013.8,6.8,71,48.4
7/19/2023 21:50,12.3,13.82,96.7,11.8,1013.9,7,75,48.4
7/19/2023 22:00,12.6,13.83,96.1,12,1013.73,6.2,60,48.4
7/19/2023 22:10,12.7,13.89,94.8,11.9,1014.36,4.8,45,48.4
7/19/2023 22:20,12.4,13.9,96.3,11.8,1014.4,1.6,131,48.4
7/19/2023 22:30,12,13.9,97.5,11.6,1013.17,7.6,104,48.4
7/19/2023 22:40,11.9,13.89,98.4,11.7,1013.18,6.6,95,48.4
7/19/2023 22:50,11.8,13.9,98.1,11.5,1012.84,8.9,85,48.4
7/19/2023 23:00,11.6,14.08,98.5,11.4,1012.1,9.8,80,48.4
7/19/2023 23:10,11.4,14.08,98.5,11.2,1012.3,8.8,64,48.4
7/19/2023 23:20,11.4,14.11,99,11.3,1012.17,8.5,71,48.4
7/19/2023 23:30,11.4,14.09,98.9,11.3,1011.99,7.6,59,48.4
7/19/2023 23:40,11,14.07,98.5,10.8,1012.2,5.9,53,48.4
7/19/2023 23:50,11.2,14.06,98.3,11,1012.08,7.5,55,48.4
7/20/2023 0:00,11.5,14.04,97.7,11.2,1012.37,7.8,52,48.4
7/20/2023 0:10,11.6,14.02,97.9,11.3,1012.54,8,45,48.4
7/20/2023 0:20,12.1,14,97.7,11.7,1013.58,4.7,112,48.4
7/20/2023 0:30,12.2,14,98.6,12,1013.87,4.1,112,48.4
7/20/2023 0:40,11.7,14,99.4,11.6,1013.79,7.1,93,48.4
7/20/2023 0:50,11.6,14.01,99.9,11.6,1012.87,7.7,56,48.4
7/20/2023 1:00,11.7,14.04,99.7,11.7,1012.79,8.6,72,48.4
7/20/2023 1:10,11.7,14.03,99.1,11.6,1012.69,7.6,48,48.4
7/20/2023 1:20,12.5,14.04,99.2,12.4,1013.04,4.2,52,48.4
7/20/2023 1:30,13,14.03,98.7,12.8,1013.08,2.8,64,48.4
7/20/2023 1:40,13,14.03,98.8,12.8,1012.57,3.2,66,48.4
7/20/2023 1:50,13.2,14.02,98.6,13,1013.27,1.6,106,48.4
7/20/2023 2:00,13.3,14.03,98.4,13.1,1012.88,3.6,119,48.4
7/20/2023 2:10,13,14.03,98.2,12.8,1012.8,5.5,93,48.4
7/20/2023 2:20,12.5,14.02,98.9,12.4,1012.81,6.5,76,48.4
7/20/2023 2:30,12.4,14.02,99.4,12.3,1012.78,6,78,48.4
7/20/2023 2:40,12.6,14.01,99.2,12.5,1013.14,5.9,68,48.4
7/20/2023 2:50,12.4,14,99.3,12.3,1013.9,6,15,48.4
7/20/2023 3:00,12.8,13.99,99.1,12.7,1013.57,3.3,90,48.4
7/20/2023 3:10,13.5,14.01,98.6,13.3,1013.31,4.1,108,48.4
7/20/2023 3:20,14.2,14.04,97.2,13.8,1013.12,3,103,48.4
7/20/2023 3:30,14.6,14.08,97.1,14.1,1012.85,2.2,83,48.4
7/20/2023 3:40,14.6,14.09,96.8,14.1,1012.62,1.8,85,48.4
7/20/2023 3:50,14.2,14.08,97.9,13.9,1012.64,1.6,116,48.4
7/20/2023 4:00,13.7,14.09,98.5,13.5,1012.65,4.3,82,48.4
7/20/2023 4:10,12.9,14.11,99.7,12.9,1012.71,4,53,48.4
7/20/2023 4:20,12.5,14.13,99.9,12.5,1012.67,4.1,43,48.4
7/20/2023 4:30,12.1,14.12,100,12.1,1012.92,5.1,44,48.4
7/20/2023 4:40,12.1,14.21,100,12.1,1012.74,4.3,54,48.4
7/20/2023 4:50,12.3,14.42,100,12.3,1012.55,2.7,40,48.4
7/20/2023 5:00,12.3,14.45,100,12.3,1012.62,1.3,95,48.4
7/20/2023 5:10,12.4,14.46,100,12.4,1012.57,2,111,48.4
7/20/2023 5:20,12.7,14.48,100,12.7,1012.56,2.5,111,48.4
7/20/2023 5:30,12.8,14.49,100,12.8,1012.58,4,107,48.4
7/20/2023 5:40,12.6,14.49,100,12.6,1012.55,4.4,98,48.4
7/20/2023 5:50,12.6,14.5,99.6,12.5,1012.51,4,99,48.4
7/20/2023 6:00,12.6,14.53,99.3,12.5,1012.49,3.3,98,48.4
7/20/2023 6:10,12.6,14.57,99.3,12.5,1012.52,3,80,48.4
7/20/2023 6:20,12.6,14.59,99.2,12.5,1012.55,3.5,72,48.4
7/20/2023 6:30,12.7,14.59,99.3,12.6,1012.59,3.1,59,48.4
7/20/2023 6:40,12.7,14.59,98.7,12.5,1012.7,2.9,53,48.4
7/20/2023 6:50,12.6,14.59,98.9,12.5,1012.66,2.9,57,48.4
7/20/2023 7:00,12.4,14.58,99.1,12.3,1012.71,2.7,34,48.4
7/20/2023 7:10,12.3,14.58,99.2,12.2,1012.78,3,64,48.4
7/20/2023 7:20,12.3,14.59,99.2,12.2,1012.7,2.7,58,48.4
7/20/2023 7:30,12.3,14.59,99.4,12.2,1012.67,2.7,79,48.4
7/20/2023 7:40,12.3,14.59,99.4,12.2,1012.7,1.2,61,48.4
7/20/2023 7:50,12.3,14.59,99.7,12.2,1012.63,1,65,48.4
7/20/2023 8:00,12.3,14.61,100,12.3,1012.59,0.7,82,48.4
7/20/2023 8:10,12.4,14.62,100,12.4,1012.42,0.4,158,48.4
7/20/2023 8:20,12.5,14.63,100,12.5,1012.37,0.7,112,48.4
7/20/2023 8:30,12.6,14.62,100,12.6,1012.36,1.1,170,48.4
7/20/2023 8:40,12.7,14.61,100,12.7,1012.36,0.9,206,48.4
7/20/2023 8:50,12.8,14.63,100,12.8,1012.28,1.7,248,48.4
7/20/2023 9:00,13,14.67,99.9,12.9,1012.4,1.9,249,48.4
7/20/2023 9:10,13,14.66,100,13,1012.48,2.8,239,48.4
7/20/2023 9:20,13.1,14.67,100,13.1,1012.54,3,243,48.4
7/20/2023 9:30,13,14.67,100,13,1012.58,3.3,243,48.4
7/20/2023 9:40,13,14.66,100,13,1012.62,4.2,242,48.4
7/20/2023 9:50,13.1,14.65,100,13.1,1012.65,4.1,237,48.4
7/20/2023 10:00,13.1,14.65,100,13.1,1012.78,3.3,237,48.4
7/20/2023 10:10,13.2,14.63,100,13.2,1012.74,3.9,223,48.4
7/20/2023 10:20,13.3,14.61,100,13.3,1012.79,3.6,228,48.4
7/20/2023 10:30,13.2,14.6,100,13.2,1012.84,3.3,234,48.4
7/20/2023 10:40,13.1,14.59,100,13.1,1012.94,3.7,232,48.4
7/20/2023 10:50,13.2,14.6,100,13.2,1012.87,3.7,219,48.4
7/20/2023 11:00,13.2,14.63,100,13.2,1012.9,3.4,236,48.4
7/20/2023 11:10,13.1,14.65,100,13.1,1013.07,3.2,235,48.4
7/20/2023 11:20,13.2,14.63,100,13.2,1013.13,2.9,228,48.4
7/20/2023 11:30,13.2,14.59,100,13.2,1013.15,1.9,228,48.4
7/20/2023 11:40,13.2,14.58,100,13.2,1013.27,1.3,225,48.4
7/20/2023 11:50,13.3,14.58,100,13.3,1013.3,1.7,226,48.4
7/20/2023 12:00,13.4,14.57,99.7,13.3,1013.39,1.9,227,48.4
7/20/2023 12:10,13.4,14.58,99.6,13.3,1013.5,1.7,239,48.4
7/20/2023 12:20,13.5,14.62,99.2,13.4,1013.57,1.8,234,48.4
7/20/2023 12:30,13.4,14.65,99.6,13.4,1013.78,1.5,240,48.4
7/20/2023 12:40,13.5,14.67,99.1,13.4,1013.83,2,228,48.4
7/20/2023 12:50,13.7,14.68,98.3,13.5,1013.77,2.1,242,48.4
7/20/2023 13:00,13.8,14.69,97.9,13.5,1013.83,2.2,237,48.4
7/20/2023 13:10,14,14.72,97.3,13.6,1013.94,2.1,230,48.4
7/20/2023 13:20,14.2,14.72,96.7,13.7,1014.07,1.9,218,48.4
7/20/2023 13:30,14.5,14.71,96.4,13.9,1014.17,1.2,199,48.4
7/20/2023 13:40,14.6,14.7,96.6,14.1,1014.16,2.4,191,48.4
7/20/2023 13:50,14.9,14.71,96.3,14.3,1014.21,2.4,189,48.4
7/20/2023 14:00,15.3,14.71,96.5,14.8,1014.3,1.8,216,48.4
7/20/2023 14:10,16.7,14.68,90.9,15.2,1014.41,3,47,48.4
7/20/2023 14:20,17.1,14.69,89.1,15.3,1014.57,4.4,48,48.4
7/20/2023 14:30,17.2,14.68,88.2,15.2,1014.8,3.6,28,48.4
7/20/2023 14:40,16.7,14.63,90.2,15.1,1014.89,2.7,77,48.4
7/20/2023 14:50,16.3,14.6,92.2,15,1014.98,2.3,85,48.4
7/20/2023 15:00,16.5,14.57,91.5,15.1,1015.09,2.3,75,48.4
7/20/2023 15:10,16.8,14.57,89.2,15,1015.24,1.9,65,48.4
7/20/2023 15:20,16.2,14.52,91.8,14.9,1015.45,1.7,103,48.4
7/20/2023 15:30,15.9,14.52,94.4,15,1015.63,0.9,91,48.4
7/20/2023 15:40,16.5,14.51,91.3,15.1,1015.77,2.3,331,48.4
7/20/2023 15:50,17.6,14.52,84.4,15,1015.81,3.5,357,48.4
7/20/2023 16:00,17.8,14.47,84.3,15.1,1016.03,2.9,347,48.4
7/20/2023 16:10,17.7,14.43,84.9,15.1,1016.14,3.9,350,48.4
7/20/2023 16:20,17.5,14.39,85.8,15.1,1016.41,2.6,41,48.4
7/20/2023 16:30,15.6,14.31,93,14.5,1016.62,2.7,51,48.4
7/20/2023 16:40,14.3,14.26,97.3,13.9,1016.78,2.3,80,48.4
7/20/2023 16:50,14.5,14.24,96.6,14,1016.79,2.1,113,48.4
7/20/2023 17:00,14.8,14.26,96.1,14.2,1016.84,1.9,124,48.4
7/20/2023 17:10,15.3,14.28,94.7,14.5,1016.74,2.3,150,48.4
7/20/2023 17:20,16.5,14.3,90.7,15,1016.68,1.6,166,48.4
7/20/2023 17:30,16.3,14.28,92.3,15.1,1016.72,2.3,160,48.4
7/20/2023 17:40,16,14.22,94.8,15.2,1016.85,2.3,155,48.4
7/20/2023 17:50,16.9,14.3,90.5,15.4,1016.91,2,144,48.4
7/20/2023 18:00,17.3,14.4,88.6,15.4,1016.95,2,157,48.4
7/20/2023 18:10,18.1,14.58,84.3,15.4,1016.9,2,175,48.4
7/20/2023 18:20,18.2,14.52,84.3,15.5,1016.85,1.5,135,48.4
7/20/2023 18:30,17.7,14.58,87,15.5,1016.81,1.6,151,48.4
7/20/2023 18:40,17.6,14.57,87.6,15.6,1016.79,2.2,172,48.4
7/20/2023 18:50,17.6,14.87,88.8,15.7,1016.8,3.5,153,48.4
7/20/2023 19:00,16.8,14.86,93.6,15.8,1016.83,3.6,177,48.4
7/20/2023 19:10,16.9,14.7,91.8,15.6,1016.85,3.2,196,48.4
7/20/2023 19:20,17.3,14.79,89.3,15.5,1016.85,2.9,191,48.4
7/20/2023 19:30,17.2,14.82,89.5,15.5,1016.78,4.2,197,48.4
7/20/2023 19:40,16.6,14.84,93.6,15.6,1016.81,3.7,196,48.4
7/20/2023 19:50,16.5,14.78,93.9,15.6,1016.8,3.8,181,48.4
7/20/2023 20:00,16.7,14.76,93.8,15.7,1016.78,3.8,166,48.4
7/20/2023 20:10,17.1,14.8,91.4,15.7,1016.7,4,181,48.4
7/20/2023 20:20,16.8,14.75,92.4,15.5,1016.75,3.3,189,48.4
7/20/2023 20:30,17.1,14.86,90.7,15.6,1016.71,3.5,189,48.4
7/20/2023 20:40,17.1,14.88,91,15.6,1016.73,3.4,201,48.4
7/20/2023 20:50,17.3,14.91,90.8,15.8,1016.72,3.2,198,48.4
7/20/2023 21:00,17.5,14.98,89.4,15.8,1016.81,2.6,180,48.4
7/20/2023 21:10,17.3,15.1,92.3,16.1,1016.75,3.4,168,48.4
7/20/2023 21:20,17.3,15.15,91.6,15.9,1016.82,2.2,203,48.4
7/20/2023 21:30,17.2,15.19,93,16,1016.82,2.1,176,48.4
7/20/2023 21:40,17.5,15.24,91.1,16.1,1016.83,2.4,178,48.4
7/20/2023 21:50,17.6,15.26,90.9,16.1,1016.73,4,176,48.4
7/20/2023 22:00,17.9,15.33,88.7,16.1,1016.74,3.6,182,48.4
7/20/2023 22:10,18,15.43,88,16,1016.68,3.8,200,48.4
7/20/2023 22:20,18.3,15.51,85.9,15.9,1016.57,3.9,186,48.4
7/20/2023 22:30,18.6,15.51,83.4,15.7,1016.51,3.3,187,48.4
7/20/2023 22:40,18.4,15.6,84.9,15.8,1016.44,2,219,48.4
7/20/2023 22:50,18.3,15.73,84.8,15.7,1016.48,2.3,259,48.4
7/20/2023 23:00,18.5,15.82,83.6,15.7,1016.49,3.3,242,48.4
7/20/2023 23:10,19.2,16,79.1,15.5,1016.49,3.2,242,48.4
7/20/2023 23:20,19.1,16.06,78.4,15.3,1016.48,2.9,253,48.4
7/20/2023 23:30,19.3,15.98,78.1,15.4,1016.52,3,249,48.4
7/20/2023 23:40,18.9,15.91,79.3,15.3,1016.56,2.9,239,48.4
7/20/2023 23:50,18.6,15.95,81.3,15.4,1016.52,2.7,238,48.4
7/21/2023 0:00,18.2,16,83.9,15.4,1016.51,3.4,240,48.4
7/21/2023 0:10,18.7,16.07,80.6,15.3,1016.52,3,238,48.4
7/21/2023 0:20,18.6,16.02,81.4,15.3,1016.42,2.5,240,48.4
7/21/2023 0:30,18.7,15.84,80.1,15.2,1016.26,2.1,224,48.4
7/21/2023 0:40,18.3,15.94,82.3,15.2,1016.29,1.9,217,48.4
7/21/2023 0:50,18.1,15.89,83.2,15.2,1016.33,2.6,223,48.4
7/21/2023 1:00,18.5,15.92,80.6,15.1,1016.4,3.1,228,48.4
7/21/2023 1:10,18.4,15.92,79.9,14.9,1016.41,3.1,227,48.4
7/21/2023 1:20,17.8,15.82,84.3,15.1,1016.41,2.5,234,48.4
7/21/2023 1:30,17.4,15.75,89.8,15.7,1016.44,2.1,247,48.4
7/21/2023 1:40,17.7,15.69,92.8,16.5,1016.53,2,248,48.4
7/21/2023 1:50,18.2,15.67,90.4,16.6,1016.56,1.9,273,48.4
7/21/2023 2:00,18.6,15.71,85.9,16.2,1016.53,2,294,48.4
7/21/2023 2:10,18.1,15.74,87.5,16,1016.64,2.1,295,48.4
7/21/2023 2:20,18,15.76,87.4,15.8,1016.72,2,290,48.4
7/21/2023 2:30,18.4,15.72,84.8,15.9,1016.75,2.5,309,48.4
7/21/2023 2:40,18.8,15.73,83,15.8,1016.77,2.6,308,48.4
7/21/2023 2:50,18.8,15.66,82.6,15.8,1016.81,2.9,305,48.4
7/21/2023 3:00,19.1,15.57,81.2,15.8,1016.9,3.3,294,48.4
7/21/2023 3:10,19.4,15.47,78.8,15.7,1016.98,3.2,301,48.4
7/21/2023 3:20,19.3,15.4,78.8,15.5,1017.05,3.3,300,48.4
7/21/2023 3:30,19.4,15.34,77.7,15.4,1017.13,3.2,295,48.4
7/21/2023 3:40,19.2,15.26,78.3,15.3,1017.12,3.1,303,48.4
7/21/2023 3:50,19,15.26,78.6,15.3,1017.11,3.8,308,48.4
7/21/2023 4:00,19,15.29,78.9,15.3,1017.2,3.8,310,48.4
7/21/2023 4:10,18.9,15.33,79.6,15.3,1017.26,4,304,48.4
7/21/2023 4:20,18.9,15.29,79.6,15.3,1017.22,4.5,304,48.4
7/21/2023 4:30,19,15.24,79,15.3,1017.22,4.7,304,48.4
7/21/2023 4:40,19.3,15.11,77.6,15.3,1017.18,4.6,307,48.4
7/21/2023 4:50,19.6,14.97,76.5,15.4,1017.21,3.1,307,48.4
7/21/2023 5:00,18.9,14.93,79.4,15.2,1017.36,2.1,196,48.4
7/21/2023 5:10,18.7,14.89,80.6,15.2,1017.33,2.9,168,48.4
7/21/2023 5:20,20.5,14.87,72.2,15.3,1017.2,1.3,184,48.4
7/21/2023 5:30,18.5,14.79,80.5,15.1,1017.24,1.3,291,48.4
7/21/2023 5:40,18,14.71,82.6,15,1017.17,0.9,276,48.4
7/21/2023 5:50,19.1,14.69,78.5,15.3,1017.07,1.4,325,48.4
7/21/2023 6:00,19.4,14.66,77.7,15.4,1017.02,2,337,48.4
7/21/2023 6:10,19.4,14.62,78.2,15.5,1016.96,2.7,321,48.4
7/21/2023 6:20,18.7,14.59,80.9,15.4,1016.97,1.5,334,48.4
7/21/2023 6:30,18,14.55,83.9,15.3,1016.96,0.7,25,48.4
7/21/2023 6:40,17.8,14.51,85,15.3,1016.92,1,34,48.4
7/21/2023 6:50,18.1,14.48,84,15.4,1016.96,1.7,335,48.4
7/21/2023 7:00,18,14.47,84.8,15.4,1017.02,1.7,320,48.4
7/21/2023 7:10,17.3,14.44,87.1,15.2,1016.99,1.7,304,48.4
7/21/2023 7:20,17.2,14.43,87.6,15.2,1016.9,3.5,316,48.4
7/21/2023 7:30,17.5,14.4,86,15.2,1016.84,4.1,316,48.4
7/21/2023 7:40,17.7,14.36,84.8,15.2,1016.75,5.3,316,48.4
7/21/2023 7:50,18,14.27,83.5,15.2,1016.63,5.3,322,48.4
7/21/2023 8:00,18.1,14.13,82.7,15.1,1016.63,5.3,314,48.4
7/21/2023 8:10,18.1,13.97,82.6,15.1,1016.53,5.5,307,48.4
7/21/2023 8:20,18.1,13.88,82.3,15,1016.54,5.2,317,48.4
